timestamp,block_id,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09
2018-04-02 02:47:00,160,2.46,46.7,52.3,44.05,636.92,76.68,13.14,16.06,15.73,15.11
2018-04-02 02:48:00,160,2.44,46.83,52.25,44.05,642.59,73.75,13.23,16.16,15.58,15.11
2018-04-02 02:49:00,160,2.46,46.7,52.3,44.05,643.63,74.39,13.17,16.07,15.69,15.08
2018-04-02 03:00:00,162,2.45,45.78,52.17,44.05,633.99,73.59,13.12,16.21,15.73,15.08
2018-04-02 03:01:00,162,2.45,45.78,52.17,44.05,633.99,73.59,13.12,16.21,15.73,15.08
2018-04-02 03:02:00,162,2.45,45.96,52.25,44.05,644.79,72.88,13.09,16.13,15.56,15.16
2018-04-02 03:03:00,162,2.45,45.96,52.25,44.05,644.79,72.88,13.09,16.13,15.56,15.16
2018-04-02 03:04:00,162,2.44,46.05,52.17,44.05,636.34,74.12,13.12,16.06,15.73,15.08
2018-04-02 03:05:00,162,2.46,46.0,52.3,44.05,637.73,74.47,13.09,16.12,15.69,15.05
2018-04-02 03:06:00,162,2.44,46.22,52.17,44.05,645.37,72.96,13.2,16.16,15.29,15.11
2018-04-02 03:07:00,162,2.46,46.05,52.3,44.05,632.87,74.96,13.12,16.12,15.61,15.08
2018-04-02 03:08:00,162,2.44,46.48,52.25,44.05,639.69,72.13,13.17,16.16,15.53,15.01
2018-04-02 03:09:00,162,2.45,46.48,52.25,44.05,648.84,75.25,13.14,16.12,15.84,15.08
2018-04-02 03:10:00,163,2.44,46.61,52.17,44.05,638.31,71.94,13.05,16.16,15.69,15.05
2018-04-02 03:11:00,163,2.45,46.83,52.25,44.05,637.26,72.33,13.14,16.16,15.76,15.08
2018-04-02 03:12:00,163,2.46,46.61,52.25,44.05,631.36,72.87,13.17,16.12,15.53,15.05
2018-04-02 03:13:00,163,2.44,46.48,52.3,44.05,641.66,73.33,12.99,16.21,15.65,15.11
2018-04-02 03:14:00,163,2.46,46.39,52.25,44.05,638.88,75.17,13.05,16.16,15.69,15.08
2018-04-02 03:15:00,163,2.44,46.39,52.25,44.01,646.52,72.82,13.09,16.21,15.65,15.11
2018-04-02 03:16:00,163,2.46,46.44,52.25,44.01,627.66,76.45,13.05,16.07,15.61,15.08
2018-04-02 03:17:00,163,2.44,46.52,52.17,44.01,637.84,72.87,13.02,16.16,15.69,15.11
2018-04-02 03:18:00,163,2.45,46.44,52.25,44.01,641.55,75.61,13.05,16.21,15.61,15.08
2018-04-02 03:19:00,163,2.45,46.48,52.12,44.01,637.15,72.25,13.05,16.16,15.76,15.08
2018-04-02 03:20:00,164,2.45,46.39,52.25,44.01,647.1,73.86,13.12,16.16,15.56,15.11
2018-04-02 03:21:00,164,2.45,46.31,52.12,44.01,633.21,73.3,13.12,16.16,15.53,15.11
2018-04-02 03:22:00,164,2.44,46.31,52.17,43.92,635.76,73.95,13.12,16.13,15.56,15.11
2018-04-02 03:23:00,164,2.46,46.26,52.17,43.92,650.92,73.83,13.02,16.13,15.73,15.16
2018-04-02 03:24:00,164,2.44,46.39,52.17,43.92,644.56,72.12,13.05,16.16,15.76,15.05
2018-04-02 03:25:00,164,2.46,46.48,52.17,43.92,634.25,72.83,12.99,16.13,15.41,15.11
2018-04-02 03:26:00,164,2.44,46.22,52.12,43.92,629.86,70.97,12.99,16.21,15.56,15.16
2018-04-02 03:27:00,164,2.45,46.26,52.17,43.88,645.02,73.37,12.97,16.16,15.98,15.06
2018-04-02 03:28:00,164,2.45,46.26,52.17,43.88,636.68,71.62,13.02,16.16,15.73,15.06
2018-04-02 03:29:00,164,2.45,46.48,52.12,43.88,644.09,74.87,13.09,16.12,15.76,15.16
2018-04-02 03:30:00,165,2.45,47.17,52.17,43.83,639.69,71.67,13.02,16.06,15.89,15.05
2018-04-02 03:31:00,165,2.44,46.96,52.12,43.83,637.15,72.08,13.05,16.12,15.73,15.08
2018-04-02 03:32:00,165,2.46,47.13,52.12,43.83,639.23,73.0,13.02,16.16,15.69,15.08
2018-04-02 03:33:00,165,2.44,46.87,52.12,43.83,651.73,70.81,13.02,16.12,15.73,15.08
2018-04-02 03:34:00,165,2.44,46.87,52.12,43.83,651.73,70.81,13.02,16.12,15.73,15.08
2018-04-02 03:35:00,165,2.44,46.91,52.17,43.79,639.81,69.9,13.05,16.2,15.81,15.05
2018-04-02 03:36:00,165,2.45,47.09,52.17,43.79,641.2,72.81,13.09,16.12,16.16,15.08
2018-04-02 03:37:00,165,2.44,47.09,52.17,43.7,631.36,69.67,12.97,16.16,15.73,15.11
2018-04-02 03:38:00,165,2.45,46.7,52.12,43.7,634.02,71.89,13.02,16.16,15.73,15.11
2018-04-02 03:39:00,165,2.45,46.65,52.08,43.7,635.87,72.3,13.05,16.16,15.53,15.08
2018-04-02 03:40:00,166,2.44,46.7,52.12,43.66,637.84,73.95,13.09,16.21,15.65,15.11
2018-04-02 03:41:00,166,2.46,46.7,52.12,43.66,633.21,73.67,13.14,16.13,15.81,15.16
2018-04-02 03:42:00,166,2.44,46.52,52.17,43.66,635.68,73.08,13.02,16.16,15.37,15.08
2018-04-02 03:43:00,166,2.46,46.74,52.08,43.61,644.32,75.09,13.02,16.16,15.69,15.08
2018-04-02 03:44:00,166,2.44,46.83,52.17,43.61,642.7,73.07,13.05,16.16,15.56,15.11
2018-04-02 03:45:00,166,2.45,47.13,52.12,43.57,637.73,74.69,13.02,16.21,15.69,15.16
2018-04-02 03:46:00,166,2.44,46.91,52.12,43.57,634.95,72.12,13.59,16.16,15.33,15.05
2018-04-02 03:47:00,166,2.45,47.35,52.12,43.57,630.55,74.43,13.55,16.16,15.61,15.08
2018-04-02 03:48:00,166,2.45,47.48,52.12,43.48,643.51,72.67,13.64,16.21,15.69,15.08
2018-04-02 03:49:00,166,2.44,46.96,52.12,43.48,640.04,71.67,13.59,16.16,15.45,15.11
2018-04-02 04:00:00,168,2.46,47.35,52.08,43.35,644.9,73.31,13.61,16.16,15.56,15.08
2018-04-02 04:01:00,168,2.46,47.35,52.08,43.35,644.9,73.31,13.61,16.16,15.56,15.08
2018-04-02 04:02:00,168,2.44,47.26,52.08,43.27,636.92,71.68,13.62,16.12,15.56,15.08
2018-04-02 04:03:00,168,2.45,47.26,52.08,43.27,643.75,71.26,13.61,16.23,15.56,15.11
2018-04-02 04:04:00,168,2.44,47.26,52.03,43.27,635.53,68.7,13.59,16.16,15.82,15.05
2018-04-02 04:05:00,168,2.45,47.26,52.12,43.27,641.78,70.62,13.64,16.16,15.69,15.08
2018-04-02 04:06:00,168,2.45,47.13,52.08,43.27,636.34,70.97,13.68,16.16,15.73,15.11
2018-04-02 04:07:00,168,2.44,47.13,52.08,43.22,646.75,71.49,13.59,16.07,15.98,15.08
2018-04-02 04:08:00,168,2.46,47.69,52.12,43.22,632.87,72.26,13.59,16.16,15.61,15.08
2018-04-02 04:09:00,168,2.44,47.09,52.08,43.22,630.2,70.52,13.64,16.13,15.76,15.08
2018-04-02 04:10:00,169,2.46,47.04,52.08,43.22,631.94,71.97,13.55,16.24,15.81,15.05
2018-04-02 04:11:00,169,2.44,47.39,52.03,43.18,647.68,70.5,13.64,16.16,15.49,15.11
2018-04-02 04:12:00,169,2.46,47.09,52.08,43.18,644.67,75.25,13.55,16.21,15.84,15.12
2018-04-02 04:13:00,169,2.45,47.78,52.08,43.18,656.25,74.31,13.55,16.13,15.95,15.06
2018-04-02 04:14:00,169,2.45,47.48,52.03,43.18,645.02,76.42,13.52,16.13,15.69,15.05
2018-04-02 04:15:00,169,2.45,47.39,52.03,43.14,634.37,73.04,13.7,16.13,15.69,15.08
2018-04-02 04:16:00,169,2.44,47.17,52.08,43.14,645.37,72.86,13.55,16.21,15.45,15.16
2018-04-02 04:17:00,169,2.46,47.74,52.03,43.14,643.28,73.64,13.71,16.16,15.81,15.08
2018-04-02 04:18:00,169,2.44,47.09,52.03,43.14,633.56,72.19,13.67,16.13,15.63,15.08
2018-04-02 04:19:00,169,2.46,47.17,52.03,43.05,639.35,74.24,13.59,16.07,15.33,15.11
2018-04-02 04:30:00,171,2.46,47.74,51.95,42.96,632.75,71.55,13.59,16.16,15.84,15.08
2018-04-02 04:31:00,171,2.44,47.56,51.9,42.96,637.73,68.62,13.62,16.06,15.61,15.05
2018-04-02 04:32:00,171,2.45,47.56,51.95,42.96,632.17,69.71,13.55,16.12,15.69,15.11
2018-04-02 04:33:00,171,2.45,47.61,51.95,42.92,643.05,68.88,13.65,16.13,15.65,15.05
2018-04-02 04:34:00,171,2.44,47.61,51.95,42.92,635.64,70.1,13.59,16.16,15.69,15.11
2018-04-02 04:35:00,171,2.46,47.56,51.95,42.92,638.65,71.49,13.55,16.13,15.56,15.08
2018-04-02 04:36:00,171,2.44,47.61,51.95,42.92,641.2,70.85,13.61,16.12,15.56,15.08
2018-04-02 04:37:00,171,2.46,47.96,51.95,42.83,643.05,75.68,13.61,16.12,15.61,15.08
2018-04-02 04:38:00,171,2.44,47.69,51.9,42.83,639.35,74.47,13.62,16.12,15.69,15.11
2018-04-02 04:39:00,171,2.46,47.91,51.86,42.83,651.15,76.09,13.64,16.21,15.53,15.05
2018-04-02 04:40:00,172,2.44,48.04,51.9,42.83,644.32,71.44,13.65,16.21,15.45,15.11
2018-04-02 04:41:00,172,2.45,47.61,51.95,42.83,642.59,73.42,13.59,16.07,15.73,15.08
2018-04-02 04:42:00,172,2.45,47.69,51.95,42.83,633.44,72.74,13.52,16.16,15.49,15.08
2018-04-02 04:43:00,172,2.44,47.69,51.9,42.79,633.21,74.04,13.64,16.13,15.69,15.05
2018-04-02 04:44:00,172,2.46,48.0,51.9,42.79,645.37,74.82,13.59,16.13,15.76,15.11
2018-04-02 04:45:00,172,2.44,47.96,51.9,42.79,630.43,72.09,13.64,16.13,15.56,15.01
2018-04-02 04:46:00,172,2.46,48.0,51.9,42.79,639.46,74.42,13.59,16.21,15.45,15.05
2018-04-02 04:47:00,172,2.44,47.82,51.9,42.75,640.39,71.78,13.56,16.21,15.9,15.08
2018-04-02 04:48:00,172,2.46,48.35,51.9,42.75,630.55,73.58,13.62,16.16,16.02,15.11
2018-04-02 04:49:00,172,2.44,47.82,51.9,42.75,640.62,71.42,13.65,16.13,15.61,15.01
2018-04-02 05:10:00,175,2.45,48.04,51.82,42.53,640.39,72.42,13.55,16.21,15.49,15.05
2018-04-02 05:11:00,175,2.46,48.26,51.86,42.53,636.68,71.86,13.67,16.16,15.74,15.08
2018-04-02 05:12:00,175,2.44,47.82,51.82,42.53,641.89,71.95,13.62,16.13,15.49,15.11
2018-04-02 05:13:00,175,2.46,48.17,51.86,42.53,643.63,74.16,13.59,16.13,15.9,15.11
2018-04-02 05:14:00,175,2.44,47.78,51.86,42.53,645.48,72.92,13.62,16.12,15.73,15.08
2018-04-02 05:15:00,175,2.46,47.78,51.86,42.53,646.87,74.62,13.59,16.16,15.73,15.08
2018-04-02 05:16:00,175,2.44,48.22,51.86,42.53,643.63,72.37,13.59,16.12,15.53,15.08
2018-04-02 05:17:00,175,2.45,48.26,51.86,42.49,628.24,75.91,13.49,16.23,15.65,15.11
2018-04-02 05:18:00,175,2.45,48.13,51.86,42.49,631.59,74.62,13.56,16.16,15.69,15.08
2018-04-02 05:19:00,175,2.45,47.96,51.86,42.49,648.95,76.33,13.55,16.16,15.69,15.08
2018-04-02 05:20:00,176,2.46,48.26,51.82,42.49,643.13,75.68,13.62,16.12,15.65,15.08
2018-04-02 05:21:00,176,2.44,47.91,51.9,42.49,627.66,74.17,13.55,16.16,15.84,15.11
2018-04-02 05:22:00,176,2.46,47.78,52.34,42.49,639.93,74.47,13.53,16.12,15.56,15.11
2018-04-02 05:23:00,176,2.44,48.13,51.86,42.49,633.56,72.51,13.61,16.2,15.76,15.08
2018-04-02 05:24:00,176,2.46,47.91,51.82,42.49,636.45,74.34,13.55,16.12,15.41,15.11
2018-04-02 05:25:00,176,2.45,47.82,51.86,42.49,649.76,73.1,13.64,16.16,15.73,15.11
2018-04-02 05:26:00,176,2.45,48.26,51.86,42.49,628.35,74.02,13.52,16.13,15.61,15.11
2018-04-02 05:27:00,176,2.45,48.0,51.82,42.4,620.25,71.7,13.61,16.21,15.61,15.11
2018-04-02 05:28:00,176,2.44,47.96,51.86,42.4,637.73,73.09,13.55,16.13,15.65,15.08
2018-04-02 05:29:00,176,2.46,47.91,51.86,42.4,636.45,72.76,13.62,16.21,15.56,15.05
2018-04-02 05:40:00,178,2.46,47.96,51.86,42.49,641.08,76.8,13.55,16.13,15.45,15.05
2018-04-02 05:41:00,178,2.44,48.0,51.82,42.49,638.54,73.2,13.62,16.21,15.81,15.05
2018-04-02 05:42:00,178,2.46,48.0,51.82,42.49,640.85,76.45,13.5,16.12,15.53,15.16
2018-04-02 05:43:00,178,2.44,48.39,51.86,42.49,631.36,74.11,13.61,16.12,15.61,15.11
2018-04-02 05:44:00,178,2.45,47.96,51.82,42.53,638.07,77.67,13.5,16.13,15.69,15.08
2018-04-02 05:45:00,178,2.45,47.96,51.82,42.53,640.27,75.17,13.67,16.12,15.61,15.08
2018-04-02 05:46:00,178,2.44,47.96,51.86,42.53,639.93,76.09,13.52,16.06,15.45,15.08
2018-04-02 05:47:00,178,2.46,48.48,51.82,42.53,636.68,74.62,13.64,16.16,15.53,15.08
2018-04-02 05:48:00,178,2.44,48.04,51.86,42.53,624.76,75.4,13.56,16.16,15.76,15.11
2018-04-02 05:49:00,178,2.46,48.17,51.86,42.53,649.88,77.23,13.77,16.16,15.65,15.08
2018-04-02 05:50:00,179,2.44,48.43,51.86,42.53,643.17,73.67,13.52,16.12,15.89,15.08
2018-04-02 05:51:00,179,2.46,48.26,51.82,42.53,637.96,73.99,13.64,16.2,15.61,15.08
