block_id,anomalous
13431,0
12789,0
15943,0
2021,0
5825,0
6051,0
4360,0
16452,0
18285,0
1212,0
4517,0
11070,0
696,0
4200,0
1296,0
13447,0
14980,0
4406,0
18259,0
15131,0
7273,0
8920,0
18348,0
16198,0
11173,0
11051,0
8981,0
2613,0
8780,0
4373,0
7184,0
15137,0
14571,0
16157,0
652,0
16178,0
14718,0
16553,0
2117,0
14933,0
13637,0
12704,0
12732,0
13752,0
14655,0
15209,0
12735,0
12899,0
262,0
14850,0
16214,0
6945,0
10595,0
7008,0
16433,0
6263,0
11088,0
13692,0
13707,0
13454,0
17200,0
9278,0
4623,0
10881,0
15176,0
5775,0
2736,0
12813,0
18385,0
4075,0
4104,0
6034,0
4571,0
11192,0
5819,0
8866,0
13398,1
12785,0
14740,0
7015,0
15918,0
10587,0
13437,0
6917,0
12038,0
5777,0
11149,0
18351,0
2697,0
16201,0
15166,0
4111,0
5794,1
2871,0
11228,0
9294,0
14804,0
12863,0
14652,0
18602,0
10856,0
12000,0
12081,0
15911,0
6243,0
11230,0
12686,0
12924,0
4496,0
279,0
4415,0
18231,0
12004,0
14844,0
2481,0
4470,0
13385,0
1252,0
13650,0
11984,0
6958,0
11073,0
14846,0
5844,0
15248,0
4184,0
17267,0
8958,0
13420,0
11986,0
5894,0
16540,0
18180,0
2787,0
12902,0
18347,0
18290,0
4393,0
11279,0
9241,0
6995,0
7212,0
2502,0
1716,0
10524,0
18673,0
9003,0
6954,0
12838,0
5653,0
4523,0
18400,0
16514,0
2779,0
4622,0
8994,0
18410,0
13378,0
18571,0
14925,0
13711,0
18186,0
1175,0
12946,0
16494,0
14768,0
5786,0
7285,0
14742,0
14923,0
16471,0
18643,0
2101,0
11976,0
15958,0
6286,0
10576,0
14578,0
15948,0
632,0
12761,0
18705,0
8762,0
8983,0
18315,0
14862,0
4460,0
17175,0
4473,0
15853,0
13646,0
701,0
4533,0
13352,0
8924,1
9250,0
14892,0
15858,0
15888,0
4120,0
2078,0
11235,0
16239,0
7163,0
1357,0
213,0
2113,0
10485,0
16141,0
14728,0
10819,0
2071,0
243,0
7021,0
16504,0
7303,0
16455,0
11048,0
183,0
5684,0
10543,0
18628,0
18680,1
14790,0
4545,0
12716,0
18681,0
10809,0
14974,0
11427,0
12836,0
9028,0
14922,0
14594,0
12822,0
10867,0
5672,0
11056,0
18364,0
8932,0
13371,0
17219,0
17195,0
2590,0
8946,0
10816,0
15145,0
9226,0
14952,0
12964,0
4197,0
7318,0
8993,0
6257,0
11099,0
1302,0
5644,0
11995,0
1702,0
10539,0
5987,0
18297,0
18403,0
8767,0
186,0
1397,0
7188,0
5724,0
14918,0
10822,0
5843,0
7029,0
13434,0
2100,0
12887,0
4509,0
14899,0
1726,0
11233,0
8868,0
9001,0
13640,0
2601,0
7256,0
7281,0
2834,0
2826,0
15263,0
13471,0
14712,0
7176,0
17207,0
11106,0
5830,0
18399,0
14769,0
13684,0
9229,0
4404,0
4183,0
2703,0
5911,0
13735,0
12772,0
4601,0
5908,0
10865,1
4352,0
2749,0
1186,0
14653,0
5798,0
14780,0
11151,0
4603,0
13750,0
2853,0
18199,0
2678,0
4582,0
2027,0
14835,0
11978,1
5848,0
642,0
5686,0
14921,0
4069,0
18213,0
581,0
11434,0
2494,0
12940,0
12867,0
4574,0
13443,1
2083,0
577,0
12932,0
18242,0
8843,0
16202,0
2806,0
1216,0
5822,0
2579,0
4525,0
18389,0
18684,0
1219,0
2890,0
2146,0
2017,0
6234,0
11081,0
2525,0
11160,0
14847,0
4400,0
10616,0
1201,0
2496,0
679,0
2152,0
12710,0
14727,0
18398,0
11061,0
8830,0
2815,0
8948,0
14736,0
7276,0
18670,0
7322,0
5967,0
13772,0
16194,0
6044,0
6977,0
14647,0
5959,0
1162,0
18138,0
18580,0
2748,0
5796,1
15154,0
17258,0
1270,0
12801,0
7031,0
7210,0
4618,0
11232,0
1255,0
9233,0
17163,0
2862,0
11076,0
6250,0
6013,0
4475,0
8998,0
5973,0
14698,0
7185,0
14972,0
4595,0
15971,1
8848,0
2521,0
4502,0
12044,1
15890,0
6985,0
11274,0
7231,0
4103,0
7229,0
12923,0
17264,0
13424,0
13474,0
14632,0
10859,0
2711,0
1720,0
12862,0
12967,0
16539,0
12952,0
13739,0
16248,0
18191,0
4109,0
14557,0
9223,0
15950,0
13421,0
4422,0
11993,0
5955,0
2887,0
16171,0
14642,0
9222,0
13475,0
14580,0
6038,0
14800,0
2810,0
16456,0
14609,0
8884,0
1340,0
10853,0
5917,0
12014,0
17187,0
17224,0
6002,0
4154,0
5753,0
10771,0
16234,0
17196,0
14731,0
4492,0
14786,0
1288,0
14946,0
245,0
1343,0
14675,0
4187,0
1304,0
18196,0
15928,0
14561,0
10820,0
12713,0
12003,0
4624,0
4180,0
1146,0
10873,0
18686,0
4569,0
10817,0
173,0
15978,0
4175,0
11172,0
686,0
7141,1
18574,0
5666,0
16275,1
16532,0
13394,0
2054,0
18302,0
14738,0
1321,1
10806,0
4432,0
15930,0
2655,0
18328,0
18613,0
7161,0
14743,0
12832,0
4145,0
12825,0
14625,0
12918,0
7016,0
10517,0
11204,0
2615,0
2715,0
13379,0
12797,0
13745,0
8856,0
5839,0
17192,0
16241,0
5877,0
2572,0
1326,0
14883,0
12712,0
4427,0
1268,0
18248,0
16458,0
8846,0
1209,0
4353,0
8779,0
4494,0
210,0
12693,0
12839,0
14599,0
4562,0
11131,0
8933,0
13410,0
11074,0
2681,0
4348,0
17153,0
10835,0
10889,0
4346,0
12083,0
13695,0
2526,0
7157,0
13710,0
2627,0
10810,0
10791,0
7006,0
12900,0
14650,0
1403,0
2646,0
4087,1
7083,0
7251,0
7317,0
18622,0
10558,0
2677,0
12063,0
9259,0
18676,0
7131,0
2740,0
12034,0
5986,0
10896,0
18280,0
6918,0
2524,0
1347,0
18611,0
13364,0
6955,0
12868,0
1356,0
13676,0
2625,0
2770,0
699,0
1182,0
14799,0
16445,0
1294,0
209,0
15175,0
6274,0
1167,0
9282,0
12845,1
12061,0
13725,0
8891,0
2803,0
2669,0
18222,0
16238,0
10841,0
10814,0
2877,0
8793,0
12025,0
8775,0
1393,0
16528,0
1305,0
11087,0
8873,0
6004,0
6042,0
1211,0
16544,0
651,0
16503,0
18660,0
12699,0
14906,0
9210,0
1266,0
7038,0
16148,0
659,0
15935,0
5831,0
16196,0
1327,0
9247,0
5827,0
13466,0
12798,1
5930,0
16440,0
13656,0
18212,0
16197,0
17248,0
15272,0
597,0
1176,0
13731,0
2028,0
18391,0
13440,0
12939,0
4521,0
7310,0
5759,0
5921,0
4364,0
11198,0
14816,0
7245,0
1703,0
16180,0
5800,0
12950,0
10780,0
4526,0
10592,0
2608,0
9216,0
5855,0
13459,0
2823,0
4543,0
14891,0
12018,0
4467,0
10533,0
18416,0
7140,0
5927,0
4350,0
9304,1
10784,0
18139,0
11443,0
6050,0
5854,0
4060,0
8882,0
12005,0
4589,0
12743,0
4376,0
18625,0
2497,0
15235,0
1261,0
14958,0
14672,0
12927,0
4081,0
2133,0
18668,0
10573,0
1200,0
14659,0
15208,0
11084,0
18589,0
6030,0
16515,0
636,0
14705,0
13749,0
8839,0
13769,0
9038,0
17161,0
4149,0
13775,0
2892,0
12773,0
9228,0
2874,0
5940,0
2730,0
4137,0
14617,0
12059,0
155,0
152,0
2084,0
4493,0
13764,0
12912,0
9187,0
7250,0
5876,0
4344,0
10483,0
14598,0
14637,0
669,0
18353,0
227,0
2040,0
15214,0
9230,0
7057,0
4598,0
6930,0
15946,0
6921,0
12878,0
4538,0
5772,0
1248,0
12714,0
11083,0
14761,0
1376,0
15254,0
16550,0
2610,0
10561,0
11065,0
18418,0
9314,0
16143,0
1262,0
12953,0
10503,0
5826,0
13671,0
15255,0
1202,0
4612,0
223,0
9325,0
18334,0
2543,0
265,0
17159,0
16219,0
264,0
16273,0
11128,0
14868,0
242,0
7037,0
6280,0
10565,0
11431,0
2884,0
17216,0
8959,0
16523,0
14910,0
1384,0
18366,0
16266,0
12069,0
5858,0
5769,0
14715,0
7173,0
8912,0
13400,0
6947,0
8903,0
8765,0
2831,0
4578,0
5741,0
18691,0
10544,0
15153,0
15246,0
4150,0
2857,0
15927,0
15922,0
8860,0
12860,0
16536,0
6001,0
17235,0
18238,0
12875,0
2131,0
12870,0
16150,0
6961,0
15167,0
5992,0
12816,0
12701,0
4074,0
7013,0
14905,0
15199,0
18254,0
4349,0
11047,0
15261,0
9032,0
9039,0
595,0
2706,0
16259,0
2075,1
12783,0
4097,0
17222,0
12043,0
2684,0
13355,0
11176,0
4452,0
13668,0
12849,0
7313,0
8813,0
14975,0
16261,0
5918,0
18612,0
7202,0
2534,0
2720,0
13357,0
6992,0
8815,0
11977,0
16183,0
633,0
12837,0
4468,0
15880,0
626,0
4363,0
4499,1
4391,0
12697,0
13374,0
4593,0
1207,0
4560,0
7183,0
16190,0
13755,0
12085,0
13495,0
7087,0
6295,0
2712,0
15194,0
10850,0
5914,0
5868,0
13413,0
11129,0
10525,0
13369,0
6256,0
1278,0
13773,0
8831,0
4100,0
5937,0
157,0
4504,0
12012,0
4466,0
18396,0
2541,0
8919,0
8786,0
12065,0
12815,0
13433,0
15984,0
1737,0
16240,1
665,0
8810,0
14966,0
14560,0
18687,0
10829,0
18346,0
9258,0
9324,0
12006,0
2550,0
8899,0
16555,0
1192,0
9026,0
2492,0
2781,0
8991,0
4516,0
5968,0
1374,0
5716,0
2132,0
4195,0
12802,0
15271,0
7225,0
18649,0
18239,0
8857,0
13396,0
15185,0
1404,0
18273,0
6959,0
15866,0
7123,0
1336,0
5813,0
6287,0
10602,0
12055,0
12896,0
7128,1
17234,0
14568,0
15976,0
7241,0
10893,0
12028,0
12970,0
5683,0
14888,0
12819,0
4381,0
15212,0
212,0
11221,0
18163,0
14904,0
6983,0
14941,0
13450,0
18386,0
14878,0
8838,0
4549,0
18270,0
10623,0
4078,0
2653,0
6045,0
5788,0
4515,1
9212,0
7284,0
12880,0
17152,0
2561,0
14869,0
13412,0
4514,0
15862,0
11268,0
5703,0
10497,0
18158,0
2852,0
4602,0
14955,0
7126,0
2636,0
5802,0
7158,0
14611,0
17151,0
10770,0
2657,0
8977,0
4108,0
10523,0
13419,0
2650,0
15859,0
5763,0
8967,0
10598,0
4160,0
8792,0
670,0
4604,0
14858,0
16426,0
2663,0
14674,0
4488,0
2683,0
4498,0
10590,0
7169,0
7182,0
8803,0
1151,0
9313,0
5790,0
16229,0
12908,0
14648,1
7046,1
14825,0
18252,0
10864,0
17144,0
7198,0
2067,0
10496,0
2665,0
5641,0
12053,0
12869,0
7219,0
11068,0
12898,0
5820,0
2630,0
18301,0
17276,0
11161,0
4429,0
10880,0
9195,0
7055,0
10845,0
2626,0
1385,0
2104,0
13667,0
4099,0
6049,0
5781,0
13391,1
10594,0
12104,0
17253,0
6046,1
18665,0
5980,0
15980,0
6982,0
16441,0
5838,0
13716,0
2618,0
7005,0
4512,0
4568,0
1149,0
2651,0
14563,0
11195,0
4544,0
14760,0
6944,0
10604,0
1183,0
1203,0
14931,0
4356,0
14788,0
10536,0
1150,0
5824,0
4169,0
2807,0
4401,0
16252,0
15985,0
14930,0
12040,0
1232,0
13649,0
9011,0
6283,0
4076,0
14807,1
10611,0
2036,0
12077,0
18173,0
12027,0
2153,0
8930,0
16521,0
1698,0
13763,0
15883,0
15868,0
160,0
16186,0
5696,0
11979,0
17275,0
12806,0
12795,0
5984,0
7024,0
17155,0
7277,0
2907,1
10613,0
2606,0
12913,0
15136,0
4464,0
2671,0
8837,0
18165,0
5915,0
7042,0
4371,0
16253,0
2093,0
5832,0
13689,0
16200,0
8940,0
5756,0
5765,0
7232,0
6952,0
147,0
18355,0
1714,0
695,0
14914,0
4114,0
15187,0
7238,0
8969,0
7034,0
9296,0
10854,0
8901,0
14676,0
9301,0
4174,0
11432,0
4591,0
2611,0
15253,0
208,0
1317,0
18381,0
11127,0
15133,0
12835,1
6940,0
14771,0
643,0
592,0
12720,0
7027,0
7259,0
16267,0
10800,0
2048,0
8763,0
4508,0
8799,0
12717,0
603,0
181,0
11155,0
2648,0
16177,0
17249,0
11132,0
9312,0
13493,0
16247,0
12949,0
10508,0
7048,0
14909,0
11227,0
1722,0
15259,0
2569,0
4343,0
12685,0
9190,0
17165,0
10789,0
14865,0
5859,0
18636,0
5713,0
6052,0
14924,0
14746,0
18645,0
11211,0
11435,0
9289,0
14597,0
15146,0
11137,0
15249,0
16460,0
14669,0
18576,0
2544,0
2555,0
18307,0
4136,0
6023,0
12874,0
13682,0
14794,0
12833,0
11206,0
7019,0
6914,0
2895,0
6999,0
2491,0
4152,0
8978,0
631,0
15929,0
17171,0
11136,0
14984,0
17277,0
17223,0
14782,0
2022,0
12866,0
14662,0
8963,0
2123,0
13406,0
11060,1
13458,0
18371,0
7076,0
10824,0
5872,0
5809,0
16547,0
14585,0
7054,0
1306,0
12841,0
13643,0
16499,0
12052,0
9300,0
2782,0
623,0
8766,0
6032,0
6964,0
11968,0
18573,0
677,1
12945,0
197,1
12099,0
12871,0
2631,0
16467,0
14777,0
18647,0
12770,0
7216,0
689,0
7269,0
1229,0
2830,0
16134,0
1195,0
18408,0
7315,0
14732,0
10796,0
16193,0
217,0
8921,0
12817,0
4359,0
1707,0
14872,0
11107,0
10838,0
17139,0
14848,0
12848,0
6910,0
13489,0
13426,0
16213,0
11102,0
2562,0
16436,0
2050,0
2600,0
15151,0
9231,0
18609,0
12723,0
4530,0
9268,0
10895,0
11138,0
14567,0
2086,0
15909,0
12749,0
13699,0
5893,0
7261,0
12827,0
1214,0
7127,0
4122,0
16443,0
8935,0
2654,0
18188,0
12023,0
15241,0
15979,0
2508,0
12088,0
624,0
1161,0
13468,0
261,0
18175,0
11105,0
703,0
235,0
18695,0
12721,0
8955,0
5726,0
7295,1
2786,0
13693,0
234,0
16262,0
2140,0
13354,0
6262,0
15265,0
6048,0
2767,0
620,0
1275,0
14856,0
5929,0
648,0
15196,0
7286,0
2623,0
216,0
8850,0
11059,0
16195,0
202,0
1730,0
13686,0
2883,0
12736,0
18652,1
15223,0
7279,0
18288,0
5997,0
2788,0
5667,0
12734,0
4159,0
9274,0
5776,0
1271,0
7235,0
10531,0
16242,0
14720,0
263,0
14976,0
12017,0
8889,0
2721,0
7164,0
17209,0
16256,0
5761,0
12788,0
18160,0
10792,0
18257,0
11086,0
12057,0
15884,0
17191,0
15968,1
1147,0
2598,0
16518,0
14851,0
16489,0
5735,0
4110,0
9251,0
7282,0
13423,0
7300,0
16421,0
18368,0
18707,0
2872,0
15877,0
582,0
10793,0
9037,0
12828,0
18638,0
2106,0
2656,0
10572,0
8769,0
16236,0
14678,0
14940,0
13683,0
649,0
16255,0
11146,0
11999,0
12947,0
7330,0
16454,0
18402,0
8938,0
16184,0
18159,0
10866,0
5969,0
9023,0
12812,0
2082,0
10874,0
10580,0
2628,0
18648,0
5663,0
14928,0
4461,1
251,0
10823,0
5810,0
12082,0
2858,0
18575,0
2096,0
15184,0
12696,0
6978,0
11983,0
1704,0
14733,0
13715,0
6019,0
6055,0
4355,0
15239,0
4465,0
15872,0
4375,1
4127,0
11246,0
4369,0
12781,0
10879,0
11126,0
16429,0
4463,0
7107,0
159,0
14643,0
18404,0
14815,0
1273,0
10878,0
18662,0
13405,0
18420,0
12901,0
2843,0
9255,0
16513,0
2722,0
1367,0
5815,0
8925,0
1350,0
2886,0
15150,0
7304,0
4573,0
2632,0
17136,0
18151,0
1181,0
14703,0
9315,0
174,0
12897,1
8782,0
11067,0
8907,0
10885,0
8794,0
18675,0
7254,0
18642,0
13723,0
7230,0
2546,0
17204,0
5751,0
11967,0
12095,0
1378,0
2679,0
13377,0
10515,0
14595,0
2565,0
14663,0
17221,0
7179,0
14792,0
16457,1
2750,0
7110,0
5835,0
15179,0
5818,0
11222,0
14813,0
9034,0
6063,0
4579,0
248,0
2621,0
10898,0
18260,0
4540,0
2899,0
4178,0
16231,0
12911,0
16451,0
5926,1
8949,0
10768,0
256,0
12919,0
4378,0
246,0
10537,0
634,0
8990,0
1360,0
5939,0
9257,0
7260,0
14574,0
5867,0
5749,0
5730,0
12741,0
1205,0
12037,0
6035,0
12041,0
6233,0
12042,0
8845,0
7267,0
8890,0
5988,0
2519,0
12740,0
2112,0
17212,0
4367,0
13387,0
7103,0
4123,0
17260,0
613,0
8802,0
18634,0
198,0
13641,0
12861,0
12021,0
7222,1
18615,0
13666,1
6950,0
15987,0
14810,0
2023,0
13767,0
4198,0
2596,0
17193,0
4133,0
7101,0
4440,1
17271,0
14932,0
9006,0
12786,0
240,0
2130,0
8811,1
1344,0
18141,0
13490,0
12766,0
16257,0
4551,0
12925,0
18146,0
18263,0
17254,0
14688,0
15852,0
11093,0
10799,0
2538,0
6297,0
1172,0
15203,0
15227,0
13453,0
18336,0
4201,0
11259,0
14774,0
5639,0
4539,0
1699,0
15854,0
13760,0
7243,0
2014,0
6272,0
2875,0
8867,0
6931,0
12079,0
10541,1
14819,1
18330,0
14680,0
6916,0
8999,0
5977,0
10519,0
18678,1
4176,0
14701,0
5990,0
10846,0
5692,0
16442,0
15869,0
12938,0
7025,0
9203,0
5960,0
8861,0
10486,0
11130,0
18264,0
13754,1
709,0
2031,0
18354,0
11180,0
16432,0
18584,0
229,0
1370,0
14939,0
10842,0
1239,0
17188,0
1168,0
14681,0
11094,0
7004,0
7153,0
5970,0
1341,0
14927,0
1254,0
4116,0
8911,0
10568,0
12853,0
8840,0
6014,0
15134,0
14622,0
12058,0
18421,0
14566,0
10553,0
275,0
17181,0
2137,0
11134,0
6928,0
15267,0
4471,0
6012,0
11441,0
272,0
6927,0
2055,0
7058,0
5949,0
16147,0
9206,0
14959,0
2019,0
571,0
9236,0
8906,1
13664,0
6290,0
4541,0
16498,0
15183,0
5845,0
7220,0
4167,0
16217,0
18593,0
12809,0
6934,0
7172,0
18185,0
13381,0
2060,0
18223,0
6926,0
16446,0
176,0
14630,0
15245,0
10844,0
4390,0
2692,0
15157,0
16168,0
4190,0
16263,0
17180,0
1390,0
13395,0
2842,0
15189,0
4528,1
587,0
8984,0
8864,0
2556,0
1238,0
6962,0
5707,0
16519,0
7136,0
13736,0
14753,0
6011,0
13765,0
6060,0
12882,0
10782,0
18370,0
16558,0
16509,0
1260,0
1158,0
7335,0
7078,0
5991,0
4449,0
5961,0
1194,0
8942,0
4067,0
151,0
2658,0
2897,0
11100,0
1280,0
12965,0
1291,0
2840,0
12750,0
2138,0
7296,0
7030,0
153,0
1715,0
16427,0
10495,0
11219,0
2856,0
18682,0
4490,0
4416,0
1227,0
14756,0
8777,0
17158,0
18296,0
7114,0
2139,0
5675,0
11248,0
6956,0
5651,0
14644,0
10890,0
639,0
193,0
14970,0
17138,0
14877,0
15955,0
14628,0
616,0
16428,0
12784,0
15983,0
16530,0
16480,0
15158,0
2879,0
11247,0
15873,0
249,0
2743,0
4182,0
18646,0
2013,0
583,0
244,0
16533,0
1236,0
1739,0
13427,0
16251,0
4577,0
17190,0
1724,0
13404,0
2528,0
6036,0
2537,0
11215,0
18218,1
7306,0
13647,0
1179,0
2717,0
4408,0
12936,0
9000,0
11207,0
6244,0
1272,0
12963,0
15230,0
7195,0
11118,0
8904,0
6278,0
16508,0
11974,0
17246,0
200,0
9269,0
6990,0
12961,0
1242,0
12066,0
7181,0
14651,0
1349,0
17194,0
11240,0
16221,0
13422,0
5647,0
11205,0
16479,0
4482,0
9046,0
4086,1
9302,0
12046,0
5688,0
4409,0
13741,0
2570,0
18265,0
2583,0
7119,1
14577,0
14812,0
5801,0
18597,0
12811,0
282,0
17166,0
5954,0
1165,0
1731,0
6056,0
18690,0
10773,0
14802,0
4113,0
13403,0
2557,0
18667,0
13411,0
9243,0
17174,0
607,0
1738,0
18599,1
16250,0
14871,0
10876,0
12048,0
17256,0
13360,0
1282,0
11236,0
16222,0
11213,0
1399,0
12056,0
4586,0
14934,0
14575,0
15251,0
14890,0
18287,0
12711,0
5712,0
5806,0
15172,0
2751,0
12719,0
14817,1
10570,0
7132,0
2581,0
2909,0
688,0
11123,0
9040,0
15957,0
13729,0
8805,0
6976,0
14697,0
18325,0
8934,0
14633,0
4626,0
18249,0
14864,0
12705,0
7062,0
588,0
12106,0
15233,0
7175,0
4413,0
1368,0
9033,0
9221,0
5995,0
5996,0
13384,0
2509,0
277,0
15186,0
14886,0
15940,0
14982,0
16226,0
4079,0
13480,0
9306,1
10583,0
586,0
614,0
2775,0
13740,0
2846,0
14881,0
14559,0
12754,0
18627,0
13457,0
2822,0
2624,0
573,0
241,0
18217,0
10545,0
10801,0
11273,0
2515,0
13401,0
15240,0
16233,0
591,0
11440,0
1301,0
11190,0
15956,0
1180,0
7319,0
15252,0
14779,0
14722,0
18409,0
4129,0
1363,0
15905,0
2025,0
11214,0
4077,0
15170,0
5640,0
12708,0
18164,0
9249,0
1312,0
18380,0
14805,0
15901,0
12098,0
10546,0
4171,0
2737,0
15934,0
10891,0
7063,0
1320,1
17247,0
2566,0
1728,0
2588,0
12859,0
2580,0
2774,0
18140,0
12103,0
4139,0
10788,0
10861,0
18618,0
14801,0
11125,0
15874,0
16472,0
4383,0
13456,0
4374,0
13658,0
18640,0
11111,0
1269,0
6968,0
4462,0
5793,0
18626,0
18666,0
10499,0
8886,0
13455,0
13678,0
13657,0
8879,0
12002,0
4384,0
10490,0
16473,0
12873,0
14700,0
6018,0
15149,0
239,0
14666,0
1240,0
7324,0
6292,0
17250,0
10827,0
18266,0
18318,0
1335,0
2536,0
2726,0
247,0
5886,0
